"company_name","company_number","company_status","company_type","company_subtype","removed_date","registered_date","nature_of_business","registered_office_address","postcode","sectorCodes","incorporation_year","incorporation_month","incorporation_day","dissolution_year","dissolution_month","dissolution_day","Latitude","Longitude"
"PARIS SOFTWARE LTD","12976637","Active","Private limited company","","","","42990 49410 62090 63990","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","42 49 62 63","2020","10","27","","","","52.4964895","-1.9721454",
"JS1 TRANSPORT LTD","13033306","Active","Private limited company","","","","43999","352 Bearwood Road Smethwick B66 4ET","B66 4ET","43","2020","11","20","","","","52.4891076","-1.9666896",
"SND PACKAGING LIMITED","11866268","Active","Private limited company","","","","82920","82-110 Rabone Lane Smethwick Birmingham B66 3JH","B66 3JH","82","2019","3","7","","","","52.49627","-1.95963",
"N HOLDING (LON) LTD","10255639","Active","Private limited company","","","","70100","517a Hagley Road Smethwick B66 4AX","B66 4AX","70","2016","6","28","","","","52.472542","-1.967941",
"N PAYROLL LIMITED","10255635","Active","Private limited company","","","","10890","517a Hagley Road Smethwick B66 4AX","B66 4AX","10","2016","6","28","","","","52.472542","-1.967941",
"N RETAIL LTD","10255644","Active","Private limited company","","","","47290","517a Hagley Road Smethwick B66 4AX","B66 4AX","47","2016","6","28","","","","52.472542","-1.967941",
"ROLFE STREET ARC LTD","8538774","Active","Private limited company","","","","45200","144 Rolfe Street Smethwick B66 2BE","B66 2BE","45","2013","5","21","","","","52.4973333","-1.9613034",
"AFRICAN FOOD CAM SHOP LTD","6027871","Active","Private limited company","","","","56290","138 Cape Hill Smethwick Birmingham B66 4PH","B66 4PH","56","2006","12","13","","","","52.486081","-1.956466",
"ZAYYAN PROPERTY HOLDINGS LIMITED","13441531","Active","Private limited company","","","","68100 68209 68320","6 Hadley Croft Smethwick B66 1DP","B66 1DP","68  ","2021","6","7","","","","52.4995245","-1.9713671",
"DAVENPORTS BREWERY (HOLDINGS) LIMITED","9841526","Active","Private limited company","","","","70100","C/O Patara Chartered Accountants 352 Bearwood Rd Bearwood Birmingham B66 4ET","B66 4ET","70","2015","10","26","","","","52.4811","-1.96987",
"AR CLAIMS MANAGEMENT LIMITED","12413319","Active","Private limited company","","","","96090","62b Anne Road Smethwick B66 2NY","B66 2NY","96","2020","1","20","","","","52.499511","-1.945008",
"RICHE (LONDON) LIMITED","13166593","Active","Private limited company","","","","46160","86 Salisbury Road Smethwick B66 3RX","B66 3RX","46","2021","1","29","","","","52.4872754","-1.9580449999999998",
"VOICE TV UK LTD","13138952","Active","Private limited company","","","","59133 60200","412 High Street Smethwick B66 3PJ","B66 3PJ","59 60","2021","1","18","","","","52.4875531","-1.9645648",
"VGUK CONSTRUCTION LTD","13163183","Active","Private limited company","","","","41201 41202","46 Merrivale Road Smethwick B66 4EJ","B66 4EJ","41 ","2021","1","27","","","","52.4780129","-1.9691897",
"D2D CONSULTANCY LTD","13755566","Active","Private limited company","","","","74909","140 High Street Smethwick B66 3AP","B66 3AP","74","2021","11","19","","","","52.4955864","-1.9709451999999998",
"SIMPLYFRESH KENILWORTH LTD","12278429","Active","Private limited company","","","","47110","The Maltings 2 Anderson Road Bearwood Birmingham B66 4AR","B66 4AR","47","2019","10","23","","","","52.47356","-1.96761",
"SANFORD IT SYSTEMS LTD","12972157","Active","Private limited company","","","","42990 49410 62090 63990","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","42 49 62 63","2020","10","23","","","","52.4964895","-1.9721454",
"SPRINGFIELD IT LTD","12975252","Active","Private limited company","","","","42990 49410 62090 63990","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","42 49 62 63","2020","10","26","","","","52.4964895","-1.9721454",
"STOCKTON TRANSPORT LTD","12976632","Active","Private limited company","","","","42990 49410 62090 63990","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","42 49 62 63","2020","10","27","","","","52.4964895","-1.9721454",
"BOVET SOLUTIONS LTD","12906959","Active","Private limited company","","","","42990 49410 62090 63990","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","42 49 62 63","2020","9","25","","","","52.4964895","-1.9721454",
"BRENTFORD SOLUTIONS LTD","12783284","Active","Private limited company","","","","42990 49410 62090 63990","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","42 49 62 63","2020","7","31","","","","52.4964895","-1.9721454",
"APPLETON SYSTEMS LTD","12990888","Active","Private limited company","","","","49410 62090 63990","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","49 62 63","2020","11","2","","","","52.4964895","-1.9721454",
"RAGS 4U LTD","12337223","Active","Private limited company","","","","38110","352 Bearwood Road Bearwood Birmingham B66 4ET","B66 4ET","38","2019","11","27","","","","52.4811","-1.96987",
"MATHARU DELIVERY SERVICE LTD","7970231","Active","Private limited company","","","","53202","3 Durban Road Smethwick B66 3SQ","B66 3SQ","53","2012","2","29","","","","52.488093","-1.9555476",
"JOSH TRADERS LTD","13436805","Active","Private limited company","","","","47990","Unit 3 E40 Premier House Rolfe Street Smethwick B66 2AA","B66 2AA","47","2021","6","3","","","","52.49698","-1.96857",
"CERT PROJECTS LTD","12929424","Active","Private limited company","","","","42990 49410 62090 63990","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","42 49 62 63","2020","10","5","","","","52.4964895","-1.9721454",
"REN HE TANG CORPORATION LIMITED","8553413","Active","Private limited company","","","","86900","61 Waterloo Road Smethwick B66 4JS","B66 4JS","86","2013","6","3","","","","52.4858539","-1.962769",
"PC DOCTOR (UK) LTD","6022966","Active","Private limited company","","","","82990","2 Anderson Road Smethwick B66 4AR","B66 4AR","82","2006","12","8","","","","52.4736206","-1.9672507",
"MASTER-VENT LIMITED","1285973","Active","Private limited company","","","","43390","2 Engine Street Smethwick Warley West Midlands B66 3DT","B66 3DT","43","1976","11","11","","","","52.4973333","-1.9613034",
"LEO PROPERTY LETTINGS LIMITED","11801171","Active","Private limited company","","","","68320","Office 1 Halberton Street Smethwick B66 2QP","B66 2QP","68","2019","2","1","","","","52.4885904","-1.9477432",
"YSN AUTOMOTIVE LTD","12595061","Active","Private limited company","","","","45112","103 Edith Road Smethwick B66 4QZ","B66 4QZ","45","2020","5","11","","","","52.4847446","-1.9593727",
"SORBEX RECRUITS LTD","13637334","Active","Private limited company","","","","82990","74 Waterloo Road Smethwick B66 4JN","B66 4JN","82","2021","9","22","","","","52.4858539","-1.962769",
"KIINGSMANN LIMITED","11161605","Active","Private limited company","","","","46170 46190 46360 47910","140 High Street Smethwick B66 3AP","B66 3AP","46   47","2018","1","22","","","","52.4955864","-1.9709451999999998",
"TSB SYSTEMS LTD","13077306","Active","Private limited company","","","","88100","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","88","2020","12","11","","","","52.4964895","-1.9721454",
"ACCORD SOFTWARE LTD","13083623","Active","Private limited company","","","","43999 47190 63990 68100","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","43 47 63 68","2020","12","15","","","","52.4964895","-1.9721454",
"COLT SOLUTIONS LTD","13081827","Active","Private limited company","","","","43999 47190 63990 68100","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","43 47 63 68","2020","12","15","","","","52.4964895","-1.9721454",
"SPRINGFIELD SYSTEMS LTD","13077292","Active","Private limited company","","","","43999 47190 63990 68100","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","43 47 63 68","2020","12","11","","","","52.4964895","-1.9721454",
"TSB SOLUTIONS LTD","13077266","Active","Private limited company","","","","43999 47290 63990 68100","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","43 47 63 68","2020","12","11","","","","52.4964895","-1.9721454",
"BCM DEVELOPMENTS (BHAM) LTD","11977081","Active","Private limited company","","","","68100 68201 68209 68320","78 Rolfe Street Smethwick B66 2AR","B66 2AR","68   ","2019","5","3","","","","52.4969663","-1.9670548",
"DSS EXPRESS LTD","13077893","Active","Private limited company","","","","43999 47290 63990 68100","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","43 47 63 68","2020","12","11","","","","52.4964895","-1.9721454",
"BHS SERVICES LTD","13077754","Active","Private limited company","","","","43999 47290 63990 68100","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","43 47 63 68","2020","12","11","","","","52.4964895","-1.9721454",
"CSR TECHNOLOGY LTD","13078385","Active","Private limited company","","","","43999 47290 63990 68100","The Toll House 115 High Street Smethwick B66 1AA","B66 1AA","43 47 63 68","2020","12","11","","","","52.4964895","-1.9721454",
"RED COW (2010) LIMITED","7256059","Active","Private limited company","","","","56302","142 High Street Smethwick Warley B66 3AP","B66 3AP","56","2010","5","17","","","","52.4955864","-1.9709451999999998",
"FF INTERNATIONAL LTD","11392406","Active","Private limited company","","","","46900","48 Crown Street Smethwick B66 4SP","B66 4SP","46","2018","6","1","","","","52.4860635","-1.953481",
"THE EGGFREE CAKE BOX SMETHWICK LIMITED","11796498","Active","Private limited company","","","","47240","82 High Street Smethwick B66 1AQ","B66 1AQ","47","2019","1","30","","","","52.4964895","-1.9721454",
"G55 LTD","13406989","Active","Private limited company","","","","68100 68209","140 High Street Smethwick B66 3AP","B66 3AP","68 ","2021","5","18","","","","52.4955864","-1.9709451999999998",
"CAR 247 LTD","8059217","Active","Private limited company","","","","49320","142 High Street Smethwick Warley B66 3AP","B66 3AP","49","2012","5","4","","","","52.4955864","-1.9709451999999998",
"SAHARA WINDOWS(UK) LTD","12087297","Active","Private limited company","","","","32990","Unit 2a Heath Street Industrial Estate Abberley Street Smethwick B66 2QZ","B66 2QZ","32","2019","7","5","","","","52.4911298","-1.9455103",
"DERTIAA SERVICES LTD","13686753","Active","Private limited company","","","","47910","28 Hamilton Drive Smethwick B66 3SX","B66 3SX","47","2021","10","18","","","","52.4897016","-1.9512246",
"MALCHEM LIMITED","5699642","Active","Private limited company","","","","47730","60 High Street Smethwick Birmingham B66 1DS","B66 1DS","47","2006","2","6","","","","52.49745","-1.97431",
"MANGAT LOGISTICS LTD","13409662","Active","Private limited company","","","","53201","3m Accountants Unit 3 Premier House Rolfe Street Smethwick B66 2AA","B66 2AA","53","2021","5","19","","","","52.49698","-1.96857",
"EMPIRE ESTATE INVESTMENTS LTD","13392959","Active","Private limited company","","","","68100 68209 68320","The Maltings 2 Anderson Road Smethwick B66 4AR","B66 4AR","68  ","2021","5","13","","","","52.4736206","-1.9672507",
"SALEH’S LOGISTIC LTD","13425564","Active","Private limited company","","","","49410","9 Crown Street Smethwick B66 4TA","B66 4TA","49","2021","5","27","","","","52.4860635","-1.953481",
"IPO TECH LTD","12610958","Active","Private limited company","","","","62030 62090 63110","51 Argyll Way Smethwick B66 2BQ","B66 2BQ","62  63","2020","5","19","","","","52.4941971","-1.9498465",
"YKTV PROPERTIES LTD","11986289","Active","Private limited company","","","","68209","The Maltings 2 Anderson Road Bearwood Birmingham B66 4AR","B66 4AR","68","2019","5","9","","","","52.47356","-1.96761",
"SMETHWICK ASRA LIMITED","2173760","Active","Private limited by guarantee without share capital","","","","88100","Asra Health& Social Care Centre Fenton Street Smethwick B66 1HR","B66 1HR","88","1987","10","5","","","","52.50017","-1.97938",
"ALPHA PRO CONSULTANCY LTD","13139066","Active","Private limited company","","","","70229","Flat Above 39 Waterloo Road Smethwick Birmingham B66 4JU","B66 4JU","70","2021","1","18","","","","52.486267","-1.9615356",
"ART BY ANEES LTD","13376138","Active","Private limited company","","","","47990","Unit 3 E6 Premier HouseRolfe Street Smethwick,West Midlands B66 2AA","B66 2AA","47","2021","5","5","","","","52.49698","-1.96857",
"STUDIO 137 LTD","11300126","Active","Private limited company","","","","16230","8 Narel Sharpe Close Smethwick B66 1TU","B66 1TU","16","2018","4","9","","","","52.5036847","-1.9898121",
"NKS 1 LTD","8069213","Active","Private limited company","","","","77390","Unit 5 Baba Industrial Complex 175 Rolfe Street Smethwick Birmingham B66 2AS","B66 2AS","77","2012","5","15","","","","52.49671","-1.96577",
"NEST CAPITAL LTD","10161339","Active","Private limited company","","","","70229","496-498 Bearwood Road Smethwick B66 4HB","B66 4HB","70","2016","5","4","","","","52.47773409090908","-1.9708644545454546",
"MIDLANDS VEG LTD","13458093","Active","Private limited company","","","","46310","60 Rosedale Avenue Smethwick B66 3JB","B66 3JB","46","2021","6","15","","","","52.491915","-1.9525477",
"SHIMLA SPIRITS LTD","9063366","Active","Private limited company","","","","46342","352 Bearwood Road Bearwood Birmingham B66 4ET","B66 4ET","46","2014","5","30","","","","52.4811","-1.96987",
"PRIME HEALTHCARE UK LIMITED","4580643","Active","Private limited company","","","","87300","352 Bearwood Road Birmingham B66 4ET","B66 4ET","87","2002","11","4","","","","52.4811","-1.96987",
"NENEHNYIMA LIMITED","10186938","Active","Private limited company","","","","86102","178 Holly Lane Smethwick B66 1QL","B66 1QL","86","2016","5","18","","","","52.50099515384615","-1.9805100769230772",
"PINT POT TRADING LTD","13424022","Active","Private limited company","","","","56302","352 Bearwood Rd Bearwood Birmingham B66 4ET","B66 4ET","56","2021","5","27","","","","52.4811","-1.96987",
"ISAACGRO LOGISTIC LTD","13396511","Active","Private limited company","","","","49410","19 Scribbans Close Smethwick B66 3PS","B66 3PS","49","2021","5","14","","","","52.4895724","-1.9593756",
"ACS COURIERS AND LOGISTICS LTD","12018785","Active","Private limited company","","","","49410","Unit 3 Premier House Rolfe Street Smethwick B66 2AA","B66 2AA","49","2019","5","28","","","","52.49698","-1.96857",
"HERITAGE CARS (GROUP) LIMITED","8522946","Active","Private limited company","","","","49320","142 High Street Smethwick Warley B66 3AP","B66 3AP","49","2013","5","9","","","","52.4955864","-1.9709451999999998",
"BULL STORE LTD","13166684","Active","Private limited company","","","","47110 47250","60 John Brooks Avenue Smethwick B66 3DN","B66 3DN","47 ","2021","1","29","","","","52.4929555","-1.9657213",
"SUMMERHILL COURT LTD","12009886","Active","Private limited company","","","","56103","140 High Street Smethwick B66 3AP","B66 3AP","56","2019","5","21","","","","52.4955864","-1.9709451999999998",
"EDGBASTON MOT CENTRE LTD","10185814","Active","Private limited company","","","","45200","Unit 1c Grove Street Smethwick B66 2QS","B66 2QS","45","2016","5","18","","","","52.4895285","-1.9480692",
"INTERSTARWORLD LTD","10197044","Active","Private limited company","","","","47770 99999","140 High Street Smethwick B66 3AP","B66 3AP","47 99","2016","5","24","","","","52.4955864","-1.9709451999999998",
"FURNICARE LTD","10196093","Active","Private limited company","","","","95240","140 High Street Smethwick B66 3AP","B66 3AP","95","2016","5","24","","","","52.4955864","-1.9709451999999998",
"EE-ZEE LIFE LIMITED","13196489","Active","Private limited company","","","","47910 82990","Unit 3 A53 Premier HouseRolfe Street West Midlands Smethwick B66 2AA","B66 2AA","47 82","2021","2","11","","","","52.49698","-1.96857",
